"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"21",0.013925682265689,0.218630921669272,0.0564352470452405,0.159526725600608,0.0144275792944541,0.0522522373303472,0.110995366013257,0.0825643171070087,0.0159092360877188,0.00765692228627684,0.0457360030871329,0.161060873737896
"22",0.013904174015416,0.218550707709082,0.0564345706132749,0.159768263512172,0.0146176629640439,0.0522204123844369,0.110862965069184,0.082414086042796,0.0159219357194303,0.00769558464762459,0.0459175377982036,0.161076223403653
"23",0.0138955908259837,0.218414393426346,0.0564436923974064,0.159316996686714,0.0146744604056375,0.0522280253608574,0.111098132575595,0.0823372275967884,0.015962609604312,0.00771042677030736,0.0461825873172736,0.16155081545644
"24",0.0138967485726729,0.218256529068768,0.0564432257031605,0.158460726776826,0.0146189012609508,0.0522350327453947,0.111263062202139,0.0823248642479453,0.016036547043882,0.00771988885488808,0.0464009374771266,0.162118791127571
"25",0.0138962503576921,0.21810693068562,0.0564402127129064,0.157949920721433,0.0146235020650663,0.0522258284068185,0.111262457205783,0.0823260175998753,0.0161052628142841,0.00772258369212861,0.0464796053710018,0.162484930316597
"26",0.0138940198253259,0.218017960180176,0.0564379440660429,0.158388280984903,0.0146257901332762,0.0521975230977105,0.111232993501476,0.082331783358746,0.0161299323777213,0.0077215631139156,0.0464856011228235,0.162554663006677
"27",0.0138900457923991,0.218053528942551,0.0564401646557571,0.158810035213333,0.0146649118676526,0.0521669944666512,0.111250006077906,0.0822716332146488,0.0161120011679688,0.00772478614075149,0.0464640516233367,0.162432541020813
"28",0.0138849940284149,0.218184686349664,0.0564399398043169,0.159031834336303,0.0146558431078917,0.0521419302719614,0.11123412830409,0.0821428580925767,0.0161002352979229,0.00773089096619493,0.0464477156631962,0.162246073228993
"29",0.0138794076425785,0.218329639729503,0.056436799639608,0.159063283665469,0.0146353008710465,0.0521304651306651,0.111189777362808,0.0820349030738405,0.0161003934422524,0.0077355334819662,0.0464625867681275,0.162116357051741
"30",0.0138758369739598,0.218415639820636,0.0564333401026214,0.159163007669285,0.0146467625997721,0.0521281344636811,0.111169879256516,0.0819518913981454,0.0161060648149236,0.00773913177398248,0.0464988377850359,0.162096939784326
"31",0.0138741863062042,0.218446640483043,0.0564314496555439,0.159086308900652,0.014717147005939,0.0521305483004844,0.111180980453484,0.0819297365406957,0.0161161314209544,0.00774167297106391,0.0465418807271299,0.162168705290079
"32",0.0138735788450102,0.218449642131119,0.0564301043767291,0.158979163166182,0.0147759803958866,0.0521322002731516,0.111207222973305,0.0819424634688989,0.0161228816968958,0.00774229445975826,0.046587154901507,0.16227690789368
"33",0.0138734584273953,0.21844208630037,0.056429776764972,0.158823269371233,0.0148388677311805,0.0521299804844657,0.111207538694625,0.0819697134097492,0.016123872139593,0.00774222327909702,0.0466201007043734,0.162363164409628
"34",0.0138731604750466,0.218437318506101,0.056429754187784,0.158576367508319,0.0148443816523673,0.0521245590380533,0.111212502244873,0.0819835931513713,0.0161215989288199,0.00774216475406334,0.0466315539834371,0.162400730776031
"35",0.0138724391807046,0.21844060100064,0.0564298839000825,0.158478756127339,0.014854365026524,0.0521181128406367,0.111218481537177,0.0819726995993276,0.0161174155469617,0.00774221271216723,0.0466304148063129,0.162391850211555
"36",0.013871433663237,0.218451959487772,0.0564302352993377,0.158689065227057,0.0148539495946264,0.0521131103968669,0.111218182027469,0.0819544009517034,0.0161147232512979,0.00774280314671383,0.0466254039794705,0.162357836601543
