Date,ADM,CONAGRA,CPB,GMILLS,HORMEL,SMUCKER,MKC,HSY,TYSON,FMC,MOSAIC,SYSCO
11/11/1997,17.790941,26.410505,53.4375,17.109375,3.796875,26.25,12.625,27.5,18.0625,16.844645,34.5,10.20312
11/12/1997,17.739523,26.264591,53.0625,17.328125,3.765625,25.875,12.53125,27.46875,17.875,15.977342,33.5,10.15625
11/13/1997,17.739523,26.945526,53.5,17.71875,3.8125,26.5,12.5,27.4375,18.1875,15.746964,33.9375,10.42188
11/14/1997,17.688103,26.896887,52.8125,18.4375,3.828125,26.5,12.6875,27.78125,18.375,16.261925,34,10.21875
11/17/1997,17.996616,27.237354,53.5,18.640625,3.859375,25.375,12.90625,28.34375,18.8125,16.248373,34.625,10.45312
11/18/1997,17.84236,26.653696,52.4375,18.40625,3.78125,25.375,12.875,29,18.8125,15.692758,34.3125,10.26562
11/19/1997,18.099455,27.334631,53.25,18.640625,3.796875,25.125,13.03125,30.03125,18.625,15.909584,33.9375,10.625
11/20/1997,17.996616,28.258755,54.875,18.75,3.796875,25,13.3125,29.9375,18.5,16.329683,33.125,10.95312
11/21/1997,17.996616,28.988327,55,18.453125,3.851563,25,13.53125,30.875,18.4375,16.289028,33.6875,11.09375
11/24/1997,17.739523,28.307392,55.0625,18.484375,3.929688,24.75,13.4375,30.375,18.5,15.814722,32.3125,11.14062
11/25/1997,17.431009,28.453308,55.1875,18.625,3.9375,24,13.5,30.75,18.375,15.638552,31.875,11.23438
11/26/1997,17.276752,28.015564,55.1875,18.453125,3.875,24.375,13.4375,30.5,18.6875,15.841825,31.25,11.125
11/28/1997,17.585266,28.015564,56,18.5,3.8125,24.75,13.25,30.6875,18.125,15.841825,31.5,11.14062
12/1/1997,17.688103,28.842413,57,18.640625,3.742188,24.875,13.46875,31.1875,18.0625,15.719861,30.9375,11.14062
12/2/1997,17.431009,28.258755,56.75,18.90625,3.734375,25.5,13.3125,30.5625,18.375,15.774068,32.9375,11.21875
12/3/1997,17.225332,28.696499,56.4375,19.15625,3.75,24.25,13.4375,30.375,19,15.828274,31.4375,11.3125
12/4/1997,17.225332,28.64786,55.75,18.859375,3.757813,25,13.5625,30.375,19.375,15.719861,31.8125,11.23438
12/5/1997,17.585266,28.93969,56.875,19.046875,3.742188,24.5,13.75,30.625,19.4375,15.706309,32.8125,11.09375
12/8/1997,17.482428,28.696499,56.625,19.171875,3.734375,24.875,13.625,30.4375,19.5,15.896032,32.875,10.89062
12/9/1997,17.122496,28.599222,56.4375,19.3125,3.75,24.875,13.25,30.09375,19.625,15.367519,33,11.0625
12/10/1997,16.916821,29.231518,56.375,19.234375,3.734375,25,13.1875,30.28125,20,14.94742,33,11.04688
12/11/1997,17.071075,29.182878,56.8125,19.515625,3.679688,24.375,13.46875,31,19.75,14.215633,32.5625,11.07812
12/12/1997,16.968239,28.988327,57,19.03125,3.71875,24.875,13.5625,31.375,20,13.931049,30.375,11.03125
12/15/1997,17.688103,29.426069,58.1875,19.125,3.742188,24.75,13.625,31.65625,20.25,14.174978,30.625,11.1875
12/16/1997,17.790941,29.571985,59.1875,18.96875,3.679688,24.75,13.875,31.28125,19.875,14.405355,30.8125,11.23438
12/17/1997,17.89378,29.717899,58.0625,18.765625,3.664063,25,13.8125,30.53125,19.5625,13.985256,31.5,11.32812
12/18/1997,17.84236,29.280155,57.0625,18.46875,3.78125,24.75,13.46875,30.46875,20,14.012359,31.9375,11.78125
12/19/1997,17.739523,27.480545,56.1875,18.09375,3.796875,24.125,13.84375,30,20,13.809085,31.625,11.625
12/22/1997,17.688103,26.167315,56.5,18.03125,3.929688,24.625,13.875,30.25,19.9375,14.174978,32.5,11.51562
12/23/1997,17.122496,25.340467,57.5625,17.8125,3.875,24.625,13.78125,30.03125,19.9375,13.985256,32,11.14062
12/24/1997,17.071075,25.291828,56.625,17.84375,3.890625,24.375,13.8125,30.03125,19.875,14.093669,31.875,11.03125
12/26/1997,17.276752,25.194553,57.5,17.71875,3.90625,24.375,14.0625,30.1875,19.875,14.18853,32.5625,11.20312
12/29/1997,17.431009,24.854086,57.875,17.828125,3.953125,24.875,14.09375,30.4375,20.0625,14.337598,32.25,11.125
12/30/1997,17.585266,26.215954,59.25,18.265625,4.046875,24.125,14.09375,30.625,20.0625,14.405355,32.375,11.125
12/31/1997,17.84236,25.77821,58.125,17.90625,4.09375,23.625,14,30.96875,20.5,14.595078,32.75,11.39062
1/2/1998,17.84236,25.826849,59.375,18.078125,4.117188,24.125,14.1875,30.8125,20.8125,14.676388,33.5,11.17188
1/5/1998,17.89378,23.9786,58.6875,17.984375,4.023438,24.375,14.6875,30.65625,20.1875,14.635733,32.0625,11.125
1/6/1998,17.482428,24.124514,56.5625,18.015625,3.96875,24.125,14.3125,30.96875,19.8125,14.635733,31.75,11.26562
1/7/1998,18.562225,24.124514,55.75,17.6875,4.023438,24,14.40625,31,19.3125,14.391804,31.375,11.57812
1/8/1998,18.459387,24.173151,55.375,17.625,4.023438,24,14.3125,31,19.5625,14.256288,31.25,11.35938
1/9/1998,17.996616,23.9786,53,17.4375,3.914063,24.125,14.1875,30.21875,20.0625,13.578708,29.6875,11.0625
1/12/1998,18.30513,24.951363,55.4375,17.78125,3.882813,23.875,14.375,30.90625,19.8125,13.903946,30.3125,11.21875
1/13/1998,18.253712,25.048637,55,17.6875,3.976563,23.875,15.09375,31.1875,19.3125,13.822637,30.5,11.15625
1/14/1998,18.150873,25,55.125,17.96875,3.929688,24,14.9375,31.03125,18.6875,13.876843,30.75,11.28125
1/15/1998,18.099455,25.194553,53.9375,17.984375,3.890625,24.375,14.6875,30.75,18.4375,13.632915,30.875,11.25
1/16/1998,18.048035,25.194553,54.9375,18.15625,4.007813,24.75,14.875,30.75,18.3125,13.876843,31.0625,11.34375
1/20/1998,18.099455,25.583658,55.0625,18.3125,4.0625,25,14.5,31,18.5625,13.944601,31.5625,11.57812
1/21/1998,18.048035,25.291828,54.375,18.53125,4.078125,24.625,14.125,30.90625,19.125,13.890394,31.625,11.48438
1/22/1998,18.150873,24.610895,53.25,18.46875,4.078125,24.125,14.15625,30.53125,19.5625,13.890394,31.1875,11.64062
1/23/1998,18.150873,24.513618,54.1875,18.359375,4.054688,24,14.28125,30.0625,19.5,13.958153,30.5625,11.5
1/26/1998,18.150873,25.097277,54.3125,18.34375,4.085938,24,14.3125,29.90625,19.5,14.02591,31,11.5
1/27/1998,17.739523,25.729572,54.6875,18.546875,4.085938,24.375,14.65625,30.21875,18.75,14.161427,30.9375,11.60938
1/28/1998,17.636684,25.097277,54.8125,18.625,4.09375,24.875,14.75,32.125,18.3125,14.432459,31.5,11.3125
1/29/1998,17.84236,25,55.75,18.703125,4.21875,25.375,14.6875,32.5,18.375,14.567975,32.25,11.39062
1/30/1998,17.328171,24.708172,53.5,18.609375,4.15625,25.625,14.59375,31.84375,18.0625,14.581527,32.25,11.1875
2/2/1998,17.739523,25.145914,55,18.359375,4.21875,26,14.75,31.375,18.0625,14.784801,33.9375,11.48438
2/3/1998,17.945198,24.951363,54.75,18.375,4.234375,26.25,14.71875,31.90625,18.125,14.784801,34.375,11.59375
2/4/1998,18.048035,24.464981,55.0625,18.1875,4.242188,26.125,15,31.84375,18.5,14.933868,34.4375,11.75
2/5/1998,17.996616,24.708172,55.8125,18.078125,4.210938,26,14.71875,31.46875,18.75,15.164246,34.75,11.78125
2/6/1998,18.150873,25.243191,55.875,18.109375,4.296875,26.25,14.8125,32,19.3125,15.137142,33.8125,11.79688
2/9/1998,18.510805,25.632296,54.5,17.953125,4.3125,26.125,14.5625,32.09375,19,14.906765,33.25,11.78125
2/10/1998,18.459387,24.805447,54.6875,18.140625,4.375,26.125,14.84375,31.8125,18.9375,15.313313,33.9375,11.82812
2/11/1998,18.562225,25.437744,55.4375,18.359375,4.429688,26.125,14.90625,31.90625,18.8125,15.421726,34,12.07812
2/12/1998,18.665062,25.583658,55.375,18.421875,4.484375,26.25,15.0625,32.28125,18.625,15.435278,34,11.90625
2/13/1998,18.459387,24.902723,55.1875,18.546875,4.515625,26.125,14.75,31.625,18.6875,15.408175,35,11.89062
2/17/1998,18.356548,22.519455,54.5625,18.71875,4.367188,26.375,14.78125,32.28125,18.75,15.2049,36.1875,11.8125
2/18/1998,18.562225,22.714008,55.0625,18.8125,4.4375,26.125,14.96875,32.96875,19.0625,15.516587,36.375,12.01562
2/19/1998,18.459387,22.033073,55.0625,18.578125,4.429688,26.625,14.90625,32.40625,18.8125,15.259107,37,11.875
2/20/1998,18.510805,22.178988,56.625,18.3125,4.421875,28,14.3125,32.71875,18.875,15.394623,37.0625,12
2/23/1998,18.202291,23.103113,57,18.203125,4.421875,27.5,14.375,33.34375,19,15.353968,37.125,12
2/24/1998,18.30513,23.054474,56.6875,18.078125,4.429688,26.875,14.21875,33.5,18.6875,15.259107,36.75,11.57812
2/25/1998,18.407969,23.492218,57.8125,18.109375,4.585938,26.875,14.625,33.46875,18.75,15.353968,36.5625,11.76562
2/26/1998,18.459387,23.394941,58.1875,18,4.632813,27,14.4375,33.5625,19.375,15.557242,37.25,11.6875
2/27/1998,18.459387,23.346304,58.0625,17.984375,4.640625,26.625,14.34375,33.34375,19.5,15.692758,38.1875,11.76562
3/2/1998,18.613644,23.589495,58.25,17.828125,4.53125,26.375,14.40625,33.0625,19.75,15.855377,38.625,12.09375
3/3/1998,18.7679,23.92996,58.5,17.828125,4.65625,26.625,14.65625,33.15625,19.8125,15.760516,38.8125,12.26562
3/4/1998,19.024994,23.735409,58.375,17.8125,4.664063,26.5,14.78125,34.125,19.6875,15.28621,38.1875,12.23438
3/5/1998,18.665062,23.443581,58.0625,17.71875,4.609375,26.125,14.4375,34.375,19.75,15.353968,37.625,12.0625
3/6/1998,19.024994,23.686769,58.875,17.890625,4.671875,26.125,14.78125,35.375,19.875,15.516587,36.875,12.35938
3/9/1998,18.973576,23.9786,58.9375,17.796875,4.695313,26.25,14.78125,35.84375,19.625,15.475932,37,12.48438
3/10/1998,19.179251,24.610895,58.4375,18.015625,4.703125,26.25,15,35.84375,19.875,15.733413,37.0625,12.39062
3/11/1998,19.230671,24.659533,58.5,18.390625,4.703125,27,14.96875,35.5,19.75,15.868929,36.9375,12.375
3/12/1998,19.384928,24.854086,59.3125,18.3125,4.742188,27.5,15.125,35.4375,19.625,15.801171,37.125,12.4375
3/13/1998,19.333508,25.243191,59.875,18.09375,4.773438,27.75,15.04685,35.46875,19.875,15.78762,37.1875,12.34375
3/16/1998,18.613644,25.291828,60.375,18.25,4.78125,27.125,15.40625,35.65625,19.75,15.909584,37,12.40625
3/17/1998,18.099455,25.583658,59.5,18.75,4.757813,27,15.5,35.53125,20.0625,16.099306,36.75,12.75
3/18/1998,18.202291,25.145914,60.3125,18.734375,4.765625,27.25,16.625,35.59375,19.9375,15.923136,37,12.75
3/19/1998,18.202291,24.319067,60.9375,18.78125,4.726563,27.125,16.25,35.75,20.25,16.12641,37.125,12.79688
3/20/1998,18.048035,24.319067,61.8125,18.9375,4.734375,26.5,16.09375,36.4375,20.0625,16.234821,36.9375,12.92188
3/23/1998,18.150873,24.951363,62.75,18.734375,4.851563,26.375,16.09375,35.96875,20.125,16.316132,37.0625,13.15625
3/24/1998,18.253712,25.194553,61.8125,18.796875,4.875,26.25,15.9375,36.3125,20.4375,16.451649,36.9375,13
3/25/1998,17.996616,24.805447,61.4375,18.875,4.6875,26.125,15.6875,36.40625,20.0625,16.546509,37.625,12.9375
3/26/1998,17.790941,25,60.75,18.703125,4.664063,26,15.6875,36.28125,20,16.682026,38.375,13
3/27/1998,17.790941,24.951363,59.4375,18.734375,4.5625,25.875,15.59375,35.71875,19.3125,16.898851,38.5,13.25
3/30/1998,17.790941,24.756809,59.6875,18.71875,4.617188,25.5,15.71875,35.53125,19.3125,16.912403,37.75,13
3/31/1998,18.048035,25,56.75,19,4.851563,26.125,16.125,35.8125,19.25,17.020815,38.0625,12.8125
4/1/1998,18.202291,25.486382,55.8125,18.90625,4.75,26.125,16.28125,36.40625,19,17.522224,38.6875,13.0625
4/2/1998,18.562225,25.291828,56,18.96875,4.804688,26.375,16.21875,37.1875,19.75,17.779705,38.8125,13.09375
4/3/1998,18.407969,24.513618,54.6875,18.75,4.429688,26.625,16.21875,37.4375,19.9375,17.64419,38.375,12.96875
4/6/1998,17.945198,24.756809,53.9375,18.734375,4.242188,26.125,16.25,37.71875,20.0625,17.413813,37.4375,12.75
4/7/1998,17.790941,24.416342,53.375,18.734375,4.28125,25.25,17.125,37.65625,20,17.264744,37.4375,12.59375
4/8/1998,17.688103,23.443581,52.375,18.640625,4.429688,25.25,16.5,37.09375,19.625,17.129229,37.375,12.5625
4/9/1998,17.739523,23.881323,52.8125,18.625,4.335938,25.125,17,38.03125,20.375,17.196985,37.5,12.4375
4/13/1998,17.688103,23.492218,51.9375,18.328125,4.359375,24.875,16.875,37.65625,19.75,17.129229,37.625,12.40625
4/14/1998,17.84236,23.443581,52.4375,18.109375,4.257813,25,17.1875,37.46875,20.0625,17.169884,38.375,12.34375
4/15/1998,18.099455,23.151751,51.75,17.890625,4.179688,24.75,17.125,37.375,19.75,17.102125,38.25,12.09375
4/16/1998,18.150873,23.054474,51.25,17.921875,4.140625,24.75,16.75,37.0625,20,17.020815,37.625,11.90625
4/17/1998,18.202291,23.540855,52.5,18.03125,4.25,24.5,16.75,37.46875,19.875,17.291847,37.25,11.84375
4/20/1998,17.89378,23.20039,52.375,17.90625,4.242188,24.875,16.65625,37.46875,19.625,17.210537,37.3125,12.1875
4/21/1998,18.099455,22.957199,51.3125,17.921875,4.1875,24.5,16.4375,36.5,19.8125,17.14278,37.875,12.03125
4/22/1998,17.739523,22.519455,51.0625,17.59375,4.171875,24.5,16.46875,35.96875,19.9375,17.088573,37.4375,11.8125
4/23/1998,17.739523,22.859922,50.5625,17.5,4.140625,24.125,16.375,35.34375,19.9375,16.925955,37,11.65625
4/24/1998,17.790941,22.616732,49.875,17.296875,4.117188,24,16.15625,34.46875,19.125,16.709127,36,11.375
4/27/1998,17.482428,22.033073,48.5,16.875,4.078125,23.625,15.8125,35,18.9375,16.560061,36,11.21875
4/28/1998,17.790941,21.984436,49,16.6875,4.015625,24.125,16.03125,35.03125,19.0625,16.546509,35.375,11.8125
4/29/1998,17.688103,21.838522,49,16.765625,4.023438,24.375,16.84375,35.4375,19,16.573612,34.75,12.09375
4/30/1998,17.688103,22.714008,51.3125,16.890625,4.25,24.5,17.125,36.625,19.3125,16.817541,36,11.90625
5/1/1998,17.533846,22.762646,52,17,4.195313,24.5,17,36.53125,19.0625,16.763334,36.125,12.09375
5/4/1998,17.482428,23.054474,52.5,17.171875,4.0625,25,16.875,36.40625,19.3125,16.763334,36,11.90625
5/5/1998,17.379589,22.957199,52.5,17.109375,4.007813,25.125,17,36.21875,19.5625,16.614267,36,12.03125
5/6/1998,17.328171,22.762646,53.9375,16.921875,4.054688,25,16.9375,35.875,19.625,16.519405,35.6875,12
5/7/1998,17.225332,22.568094,53.6875,16.84375,4.085938,25.25,16.96875,35.09375,19.75,16.47875,34.75,12.21875
5/8/1998,17.225332,22.811283,54.4375,17.125,4.046875,25.25,17.0625,35.5625,19.875,16.695578,34.5625,12.34375
5/11/1998,17.071075,22.957199,53.75,17.03125,4.109375,25.5,16.8125,35.5,20,16.709127,35.5,12.09375
5/12/1998,17.019657,23.054474,53.3125,17.0625,4.09375,25.125,16.9375,35.40625,20.5,16.722679,34.9375,11.9375
5/13/1998,16.659725,22.859922,53.75,17.15625,4.101563,25.125,16.90625,35.1875,20.4375,16.695578,34.5,11.96875
5/14/1998,16.608307,23.103113,54.875,17.09375,4.15625,25,16.84375,35.0625,20.75,16.641371,34.4375,11.9375
5/15/1998,16.45405,23.20039,53.5625,16.921875,4.296875,24.875,16.65625,34.90625,20.6875,16.573612,34.5,11.6875
5/18/1998,16.299793,23.054474,53.5,17.078125,4.335938,24.375,16.5625,34.59375,20.5,16.289028,34.5,11.71875
5/19/1998,16.299793,23.638132,53.0625,17.15625,4.28125,24.875,17,34.65625,20.875,16.275476,34.4375,11.75
5/20/1998,16.45405,23.346304,54.9375,17.265625,4.320313,24.875,16.8125,35.46875,21,16.438097,34,11.78125
5/21/1998,16.40263,23.443581,55.4375,17.28125,4.28125,24.75,16.85935,35.15625,21.125,16.397442,33.6875,11.875
5/22/1998,16.042698,23.540855,55.5625,17.375,4.265625,24.625,16.875,35.15625,21,16.30258,33.25,11.5625
5/26/1998,15.888441,22.859922,55.0625,17.234375,4.234375,24.25,16.65625,34.78125,21,16.695578,32.3125,11.40625
5/27/1998,15.47709,22.859922,54.6875,17.15625,4.25,24.375,16.59375,34.53125,21.0625,16.519405,32.6875,11.65625
5/28/1998,15.837023,22.762646,54.4375,17.234375,4.226563,24.5,16.65625,34.65625,21.75,16.682026,32.4375,11.78125
5/29/1998,15.579928,22.762646,54.5,17.0625,4.203125,23.75,16.75,34.5625,21.125,16.573612,32.5,11.65625
6/1/1998,16.042698,23.054474,54.875,17.3125,4.164063,24,16.6875,35.5,21.125,16.736231,32.6875,11.96875
6/2/1998,15.888441,22.859922,55.9375,17.390625,4.1875,24.125,17,35.5,21.5,16.722679,32.3125,12.0625
6/3/1998,15.785604,23.297665,56.3125,17.515625,4.1875,24,16.84375,35.375,21.75,16.654922,32.0625,11.9375
6/4/1998,15.322834,23.249027,56.4375,17.421875,4.125,24,16.75,35.28125,22.125,16.316132,31.8125,12.0625
6/5/1998,17.482428,23.638132,57,17.71875,4.226563,24,16.78125,36.1875,22.3125,16.47875,32.125,12.34375
6/8/1998,16.45405,23.9786,56,17.59375,4.351563,24,16.625,36.1875,21.8125,16.424545,31.9375,12.4375
6/9/1998,16.40263,24.027237,56.5,17.765625,4.375,24.375,16.71875,36.15625,22.3125,16.261925,32.25,12.5625
6/10/1998,16.40263,24.319067,56.125,17.625,4.359375,23.875,16.5,36.0625,23.0625,16.12641,30.125,12.40625
6/11/1998,16.659725,24.22179,56.25,17.578125,4.304688,23.5,16.3125,35.34375,24.125,15.652103,30.4375,12.34375
6/12/1998,16.505468,24.756809,55.625,17.625,4.4375,23.375,16,34.53125,24.125,15.611448,30.875,12.53125
6/15/1998,15.99128,24.708172,55.3125,17.296875,4.359375,23.25,15.85935,34.875,23.4375,15.245555,30.5,12.375
6/16/1998,16.145536,24.708172,54.625,17.40625,4.414063,24,16.5,35.375,23.375,15.326864,30.875,12.46875
6/17/1998,17.019657,25.340467,55.9375,17.6875,4.4375,24.75,16.9375,35.9375,23.4375,15.408175,30.3125,12.53125
6/18/1998,16.813982,25.486382,55,17.71875,4.304688,24.25,16.71875,35.875,23.4375,15.313313,30.6875,12.65625
6/19/1998,16.813982,24.805447,53.75,17.53125,4.273438,23.625,16.75,35.84375,22.875,14.988074,30.875,12.75
6/22/1998,16.40263,25.291828,53.4375,17.578125,4.273438,23.625,17.25,35.6875,23.375,14.717043,30.5,12.71875
6/23/1998,16.556887,24.902723,53.5625,17.640625,4.265625,23.625,17.03125,35.90625,23.5,14.703491,30.375,12.625
6/24/1998,16.762564,24.610895,53.625,17.59375,4.25,23.875,17.21875,35.90625,22.8125,14.960972,29.5625,12.28125
6/25/1998,16.45405,24.173151,54.125,17.46875,4.296875,25,17.53125,35.1875,22.375,14.811904,29.6875,12.09375
6/26/1998,16.248373,24.562256,54.5,17.5625,4.34375,24.75,17.5,35.75,22.5625,14.906765,29.875,12.75
6/29/1998,15.99128,24.854086,53.5625,17.109375,4.3125,24.75,17.6875,35.71875,22.9375,14.879662,29.5,12.75
6/30/1998,15.93986,24.659533,53.125,17.0625,4.320313,24.75,17.85935,34.5,21.6875,14.784801,30.125,12.8125
7/1/1998,16.196955,22.227627,53.5,16.921875,4.351563,24.875,18,35.1875,22.5625,14.933868,30.0625,12.9375
7/2/1998,15.99128,22.568094,52.5,16.984375,4.304688,25,18.03125,35.21875,23.1875,14.852558,30.1875,12.8125
7/6/1998,16.248373,22.13035,53.5,17.125,4.21875,24.875,18,35.9375,23,15.028729,29.9375,12.8125
7/7/1998,15.631347,21.789883,53.3125,17.203125,4.210938,24.75,17.8125,35.25,22.9375,14.717043,29.75,12.75
7/8/1998,15.528509,21.498055,53.25,17.21875,4.21875,24.875,17.9375,33.375,23.0625,14.771249,29.5,12.90625
7/9/1998,14.962901,20.768482,53.25,17.03125,4.1875,24.875,17.53125,33,24.4375,14.500216,29.125,12.84375
7/10/1998,14.962901,20.136187,53.75,17.265625,4.226563,24.75,17.625,32.5,24.375,14.540872,29.25,12.625
7/13/1998,14.654387,20.087549,53,17.34375,4.125,24.75,17.4375,32.25,24.125,14.202082,29.4375,12.65625
7/14/1998,14.705807,20.282101,54.6875,17.203125,4.1875,24.625,17.1875,32.46875,24.375,14.35115,29.0625,12.875
7/15/1998,14.654387,20.33074,55.125,16.953125,4.3125,24.75,17.53125,31.78125,23.6875,14.283391,29.1875,12.65625
7/16/1998,14.55155,20.622568,55.4375,16.859375,4.617188,24.75,17.53125,32.53125,23.5,14.283391,28.3125,12.875
7/17/1998,14.500131,20.768482,54.8125,16.65625,4.554688,24.625,17.78125,32.875,23.875,13.998808,27.875,12.75
7/20/1998,14.345875,20.671206,54.5,16.546875,4.460938,24.75,17.75,32.34375,23.75,13.714224,27.5,12.75
7/21/1998,14.243036,20.573931,53.8125,16.546875,4.398438,24.5,17.46875,32.5,22.5625,13.822637,27.25,12.53125
7/22/1998,14.345875,20.719845,54.1875,16.515625,4.40625,24.25,17.40625,32.125,22.5,13.863292,26.4375,12.40625
7/23/1998,14.088779,20.525291,53.125,16.296875,4.445313,24,17.40625,31.125,22.375,13.876843,25.125,12.40625
7/24/1998,14.191618,20.719845,53.875,16.0625,4.414063,23.875,17.5,32.4375,22.625,13.890394,25.4375,12.625
7/27/1998,13.62601,21.011673,54.625,15.84375,4.3125,23.875,17.375,32.5625,22.5625,13.944601,25.625,12.65625
7/28/1998,13.780267,20.768482,53.5625,15.75,4.179688,23.5,17.1875,31.875,22.25,13.727776,25.75,12.375
7/29/1998,14.088779,20.671206,53.875,15.625,4.148438,23.625,16.6875,32.3125,22,13.958153,26.125,12.09375
7/30/1998,14.448712,20.573931,54.25,15.890625,4.171875,24.25,16.5625,32.46875,22,14.080117,26.0625,12.1875
7/31/1998,14.088779,20.136187,54,15.484375,4.054688,23.75,16.21875,31.5625,21.625,13.84974,25.5625,11.875
8/3/1998,13.985942,20.233463,55.5625,15.453125,4.054688,24.125,15.90625,32.0625,21.375,13.903946,25,11.9375
8/4/1998,13.574591,19.357977,53.875,15.234375,3.953125,24,15.875,30.25,20.9375,13.551604,24,11.40625
8/5/1998,13.728848,19.066149,52,15.234375,3.90625,24,15.9375,30.75,20.875,13.619363,24.3125,11.625
8/6/1998,13.62601,18.579767,51.1875,15.5625,3.789063,24,16.25,31.03125,21,13.565156,24.75,11.5625
8/7/1998,13.677428,18.287937,50.3125,15.53125,3.796875,24.5,16.15625,31.0625,22.3125,13.646465,24.875,11.5625
8/10/1998,14.654387,18.433851,50.8125,15.328125,3.726563,24,16.40625,31.0625,22.625,13.280573,24.4375,11.34375
8/11/1998,14.602969,18.385214,50.375,15.03125,3.695313,23.875,16,31.09375,22.25,13.036644,23.125,11.34375
8/12/1998,14.602969,18.871595,51.75,15.09375,3.726563,23.875,16.5625,31.96875,22.25,13.09085,23,11.375
8/13/1998,14.345875,18.579767,50.75,15.234375,3.679688,23.625,16.7656,31.53125,22.375,12.724957,22.4375,11.4375
8/14/1998,13.985942,18.871595,50.0625,15.140625,3.664063,23.75,16.375,30.78125,21.875,12.033825,22.25,11.1875
8/17/1998,13.831685,18.579767,52,15.46875,3.664063,23.75,16.4375,31.3125,21.625,12.521683,21.9375,11.09375
8/18/1998,14.140199,18.579767,53.0625,15.796875,3.65625,24.375,17,32.1875,21.75,12.657199,22,11.375
8/19/1998,14.037361,18.482491,52.5625,15.734375,3.5625,23.625,16.5,31.6875,21.4375,12.779163,21.5625,11.25
8/20/1998,14.3613,18.482491,52.3125,15.8125,3.539063,23.875,16.34375,32.0625,21.875,12.901128,20.8125,11.21875
8/21/1998,14.253321,18.287937,52.125,15.75,3.625,23.875,15.84375,32.09375,20.5,12.616544,19.125,11.0625
8/24/1998,14.091351,18.190662,52.4375,16.109375,3.570313,23.5,16.09375,32.5,20.5,12.779163,19,11
8/25/1998,13.983371,18.774319,53,16.21875,3.648438,23.5,16.0625,33.40625,20.5,12.75206,19,11.09375
8/26/1998,13.659432,18.628405,52.5625,16.046875,3.664063,23.25,15.375,33.40625,20,12.453924,18.9375,10.6875
8/27/1998,13.119534,18.093386,52.5,16.109375,3.59375,22.625,15,33.21875,18.375,11.816999,19,10.46875
8/28/1998,13.497462,19.066149,52.5625,16.515625,3.585938,22.375,15,34.71875,17.625,11.573071,18.1875,10.375
8/31/1998,12.957564,19.2607,50.375,16.359375,3.445313,21.625,14.53125,35,16.5,11.220729,18.375,10.09375
9/1/1998,13.767412,20.525291,52.375,16.78125,3.4375,22.25,14.8125,34.65625,18.3125,11.274935,18.6875,10.5625
9/2/1998,13.443473,20.233463,50.25,16.625,3.5,22.125,14.5625,33.125,17.8125,11.424003,19.4375,10.71875
9/3/1998,13.119534,20.184824,49.9375,16.5,3.5,22,14.1875,32.1875,18.0625,11.437554,20.625,10.9375
9/4/1998,12.957564,20.963036,47.75,16.296875,3.5,22,14.125,32.90625,19,11.49176,20.8125,11.09375
9/8/1998,12.957564,21.498055,50.5625,16.515625,3.554688,22.875,14.25,34.21875,20.0625,11.789896,22.6875,11.3125
9/9/1998,13.389482,22.178988,48.5,16.265625,3.421875,22.75,14.40625,33.53125,19.25,11.776344,22,11.09375
9/10/1998,13.929381,21.449417,48.75,16.484375,3.421875,22.75,14.40625,32.65625,18.5625,11.545967,21.25,11.0625
9/11/1998,14.037361,21.011673,50.4375,16.359375,3.539063,22.75,14.40625,33.1875,19.0625,11.600173,21.1875,11.6875
9/14/1998,14.46928,21.789883,51.6875,16.5,3.609375,22.75,14.29685,33.65625,18.625,12.088031,20.5625,12.15625
9/15/1998,14.52327,21.935797,50.8125,16.4375,3.476563,22.75,14.40625,34.15625,18.8125,11.830551,20.3125,12.0625
9/16/1998,14.037361,22.373541,51.4375,16.84375,3.523438,22.875,14.46875,33.6875,19.375,11.735689,20.25,12.03125
9/17/1998,13.443473,21.741245,50.8125,17.109375,3.328125,22.625,14.1875,32.78125,20.0625,11.451106,20,11.875
9/18/1998,13.767412,21.984436,51,17.390625,3.367188,22.875,14.09375,32.5,20.75,11.437554,19.875,11.75
9/21/1998,13.875391,21.838522,50.4375,17.21875,3.304688,22.875,14.3125,32.4375,20.125,11.329142,19.9375,11.75
9/22/1998,13.929381,21.595331,51.625,17.234375,3.398438,23.25,14.0625,33.03125,18.625,11.261383,20,11.78125
9/23/1998,14.41529,21.935797,53.125,17.578125,3.40625,23.375,14.15625,34.3125,19.375,11.49176,20.3125,12
9/24/1998,14.631249,22.033073,50.375,17.796875,3.273438,22.625,13.90625,33.71875,19,11.369796,19.5625,11.9375
9/25/1998,14.52327,21.838522,50.0625,17.78125,3.289063,22.5,13.9375,33.5625,19.375,11.180074,19.375,11.96875
9/28/1998,15.009178,21.400778,52.625,17.78125,3.367188,21.5,13.96875,34.9375,20.125,11.207177,19.375,12.15625
9/29/1998,15.117158,21.449417,53,17.875,3.421875,22.125,14.03125,34.78125,20.0625,11.383348,19.5,12.1875
9/30/1998,14.46928,20.963036,50.1875,17.5,3.382813,21.5,14.53125,34.21875,19.875,11.180074,19.375,11.78125
10/1/1998,13.929381,20.671206,50.1875,17.421875,3.382813,21.375,14.28125,33.90625,19.9375,10.665112,18.8125,11.6875
10/2/1998,14.739229,21.643969,52.5625,17.71875,3.539063,22,14.5,35.09375,21.0625,10.89549,19.0625,12.09375
